SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
1	5	1	14	32681	3462	35.686677743797190487	0	1	1506.9578480001837306	0	NaN	NaN	0	1	1	0	1	0
1	5	1	15	13880	6552	35.686724037514068186	0	1	1054.4614850000471051	0	NaN	NaN	0	1	1	0	1	0
1	5	1	16	59047	813	35.686770323663949966	1	0	1151.2209560000883357	0	76	NaN	0	1	1	0	1	0
1	5	1	17	67063	9862	35.686816626461222768	0	1	1439.2683459996078454	0	NaN	NaN	0	1	1	0	1	0
1	5	1	18	34976	467	35.686862918082624674	0	1	1060.5739919997176912	0	NaN	NaN	0	1	1	0	1	0
1	5	1	19	14362	6842	35.686909207375720143	0	1	787.12902699999176548	0	NaN	NaN	0	1	1	0	1	0
1	5	1	20	3331	1880	35.686955508077517152	0	1	1709.2068160000053467	0	NaN	NaN	0	1	1	0	1	0
1	5	1	21	25296	1042	35.68700179539155215	0	1	984.99092300016855006	0	NaN	NaN	0	1	1	0	1	0
1	5	1	22	52539	1754	35.687048091436736286	1	0	779.47321000010560965	0	92	NaN	0	1	1	0	1	0
1	5	1	23	43668	6942	35.687094386899843812	1	1	820.62586600022768835	0	158	NaN	0	0	0	1	2	0
1	5	1	24	52354	2015	35.68718697817530483	0	1	1076.2251140004082117	0	NaN	NaN	0	1	1	0	1	0
1	5	1	25	11780	8807	35.687233267817646265	0	0	1411.3263579997692432	0	NaN	NaN	0	0	0	1	2	0
1	5	1	26	10320	3443	35.687279565609060228	0	1	1252.3665909998271673	0	NaN	NaN	0	1	1	0	1	0
1	5	1	27	65342	9117	35.687325860955752432	1	1	1527.9542019998189062	0	165	617	0	0	0	1	2	0
1	5	1	28	70467	6597	35.687372147687710822	0	1	1360.6266009996943467	0	NaN	NaN	0	1	1	0	1	0
1	5	1	29	23249	5183	35.687418449320830405	1	1	1702.3599520002790086	0	227	NaN	0	0	0	1	2	0
1	5	1	30	26901	4430	35.68746474280487746	0	1	807.37713900043672766	0	NaN	NaN	0	1	1	0	1	0
1	5	1	31	69028	4186	35.687511034309864044	1	1	1312.5601500000811939	0	2421	2916	0	0	0	1	2	0
1	5	1	32	33533	8027	35.687557233846746385	1	1	1745.0985980003679288	0	143	NaN	0	0	0	1	2	0
1	5	1	33	39834	8801	35.687603527214378119	0	1	702.45276899959208095	0	NaN	NaN	0	1	1	0	1	0
1	5	1	34	5954	2783	35.687649822444655001	1	0	1124.8848899999757123	0	36	NaN	0	1	1	0	1	0
1	5	1	35	12104	2265	35.687696110457181931	0	1	1085.5304189999515074	0	NaN	NaN	0	1	1	0	1	0
1	5	1	36	17550	215	35.687742411741055548	1	0	1105.7965400000284717	0	305	NaN	0	1	1	0	1	0
1	5	1	37	10107	7316	35.687834999873302877	0	1	1065.1179170004070329	0	NaN	NaN	0	1	1	0	1	0
1	5	1	38	42008	556	35.687881291843950748	0	0	1465.9972519998518692	0	NaN	NaN	0	0	0	1	2	0
1	5	1	39	25741	5153	35.687927580671384931	0	1	1423.7681279996650119	0	NaN	NaN	0	1	1	0	1	0
1	5	1	40	58862	8412	35.687973878928460181	0	1	1072.7084770001056313	0	NaN	NaN	0	1	1	0	1	0
1	5	1	41	47688	657	35.688020166708156466	0	1	992.09775600002103602	0	NaN	NaN	0	1	1	0	1	0
1	5	1	42	33775	8854	35.688066469971090555	1	0	1179.5167209997998725	0	2197	NaN	0	1	1	0	1	0
1	5	1	43	45849	6840	35.688112759264186025	1	1	1612.9872559999967052	0	346	NaN	0	0	0	1	2	0
1	5	1	44	40346	3300	35.688159053679555655	0	1	1553.5610910001196316	0	NaN	NaN	0	1	1	0	1	0
1	5	1	45	67424	5004	35.688205351470969617	0	1	1534.4661259996428271	0	NaN	NaN	0	1	1	0	1	0
1	5	1	46	64165	1785	35.688297940650954843	0	0	2109.1676710002502659	0	NaN	NaN	0	0	0	1	2	0
1	5	1	47	28564	1530	35.688344232505187392	0	1	804.34959300009722938	0	NaN	NaN	0	1	1	0	1	0
1	5	1	48	14645	177	35.688390527851879597	1	0	1955.0724939999781782	0	1822	NaN	0	1	1	0	1	0
1	5	1	49	10508	126	35.688436815398745239	0	1	1235.3843369996866386	0	NaN	NaN	0	1	1	0	1	0
1	5	1	50	14906	6186	35.688483109115622938	1	1	1114.9020520001613477	0	94	NaN	0	0	0	1	2	0
1	5	1	51	48394	662	35.688529405510053039	0	1	1614.3368190000728646	0	NaN	NaN	0	1	1	0	1	0
1	5	1	52	56615	2233	35.688575704232789576	1	1	1290.9877890001553169	0	1856	NaN	0	0	0	1	2	0
1	5	1	53	69829	3659	35.688621998648159206	0	1	810.45435299984092126	0	NaN	NaN	0	1	1	0	1	0
1	5	1	54	56728	6645	35.688668290735222399	0	1	820.8304280001357256	0	NaN	NaN	0	1	1	0	1	0
1	5	1	55	25741	5153	35.688760874676518142	1	1	804.08606299988605315	0	15	NaN	1	1	0	1	2	0
1	5	1	56	68356	4004	35.688807175145484507	1	1	1344.9562910000167903	1	159	NaN	0	0	1	1	2	0
1	5	1	57	52068	3447	35.688853372703306377	1	0	1281.7303659999197407	0	169	NaN	0	1	1	0	1	0
1	5	1	58	49980	687	35.688899659900926054	0	1	1202.5660879999122699	0	NaN	NaN	0	1	1	0	1	0
1	5	1	59	49768	6638	35.68894596048630774	0	1	844.52391200011334149	0	NaN	NaN	0	1	1	0	1	0
1	5	1	60	1182	3594	35.68899224977940321	1	1	970.96387700003106147	0	1173	1646	0	0	0	1	2	0
1	5	1	61	15237	8915	35.689038550131954253	0	1	1334.7336570000152278	0	NaN	NaN	0	1	1	0	1	0
1	5	1	62	34645	3098	35.689084836514666677	1	1	858.08707199976197444	0	281	587	0	0	0	1	2	0
1	5	1	63	63256	4968	35.689131140825338662	0	1	778.55677099978493061	0	NaN	NaN	0	1	1	0	1	0
1	5	2	1	6904	6665	35.69060473598074168	0	0	2937.156420000064827	1	NaN	NaN	0	0	1	1	2	0
1	5	2	2	64820	8108	35.690651101991534233	0	1	1185.177006999765581	0	NaN	NaN	0	1	1	0	1	0
1	5	2	3	66358	6949	35.690697326906956732	1	0	1147.0553690000997449	0	246	NaN	0	1	1	0	1	0
1	5	2	4	26147	9916	35.690743698854930699	1	1	1710.1087119999647257	0	239	NaN	0	0	0	1	2	0
1	5	2	5	15062	5749	35.690789914806373417	1	0	1046.6873330001362774	0	450	NaN	0	1	1	0	1	0
1	5	2	6	58818	2093	35.690836292109452188	0	1	956.94049300027472782	0	NaN	NaN	0	1	1	0	1	0
1	5	2	7	52870	6830	35.690882497117854655	1	1	812.18382999986715731	0	61	290	1	1	0	1	2	0
1	5	2	8	15795	2589	35.690928892348892987	0	1	1602.489848000004713	0	NaN	NaN	0	1	1	0	1	0
1	5	2	9	42908	3847	35.690975089906714857	0	1	1674.0809999996599799	0	NaN	NaN	0	1	1	0	1	0
1	5	2	10	51454	9606	35.691067680018022656	0	1	1445.2897149999444082	0	NaN	NaN	0	1	1	0	1	0
1	5	2	11	9605	3713	35.691114083048887551	0	0	2630.4757320003773202	1	NaN	NaN	0	0	2	1	2	0
1	5	2	12	17550	215	35.691160271177068353	1	1	747.47555399972043233	0	38	344	1	1	0	2	2	0
1	5	2	13	23037	292	35.691206561168655753	0	0	1855.7679690002260031	0	NaN	NaN	0	0	0	1	2	0
1	5	2	14	32681	3462	35.691252856631763279	1	1	906.83928899989041383	0	62	NaN	1	1	0	1	2	0
1	5	2	15	35355	8003	35.691299052792601287	0	1	1074.2055719997551932	0	NaN	NaN	0	1	1	0	1	0
1	5	2	16	57445	2593	35.691345347091555595	1	1	1181.3236770003641141	0	346	NaN	0	0	0	1	2	0
1	5	2	17	7655	79	35.691391654778271914	0	1	1801.2176050001471594	0	NaN	NaN	0	1	1	0	1	0
1	5	2	18	39784	1076	35.69143792986869812	0	1	1002.7238289999331755	0	NaN	NaN	0	1	1	0	1	0
1	5	2	19	3035	4761	35.691530524287372828	0	1	2178.6375080000652815	0	NaN	NaN	0	1	1	0	1	0
1	5	2	20	46324	4176	35.691576811019331217	0	1	2053.5539729999072733	0	NaN	NaN	0	1	1	0	1	0
1	5	2	21	5885	6860	35.691623111604712903	1	1	1708.986373000243475	0	230	579	0	0	0	1	2	0
1	5	2	22	32022	2370	35.691669405903667212	1	1	1959.2246799998065399	0	2338	NaN	0	0	0	1	2	0
1	5	2	23	72313	996	35.69171569577883929	1	1	1441.7577929998515174	0	165	NaN	0	0	0	1	2	0
1	5	2	24	10107	7316	35.691761988564394414	1	1	745.23178700019343523	0	49	NaN	1	1	0	1	2	0
1	5	2	25	67047	4126	35.691808288567699492	0	1	1153.1836590002058074	0	NaN	NaN	0	1	1	0	1	0
1	5	2	26	10798	5191	35.691854582517407835	0	1	1061.8585629999870434	0	NaN	NaN	0	1	1	0	1	0
1	5	2	27	29324	6911	35.691900871810503304	0	1	1261.038609000024735	0	NaN	NaN	0	1	1	0	1	0
1	5	2	28	36158	8598	35.691947170183993876	0	1	1201.992069999960222	0	NaN	NaN	0	1	1	0	1	0
1	5	2	29	50993	6674	35.692039759363979101	1	0	1760.4520079999019799	0	212	NaN	0	1	1	0	1	0
1	5	2	30	32140	2038	35.692086052149534225	0	1	1257.2647639999559033	0	NaN	NaN	0	1	1	0	1	0
1	5	2	31	7317	7700	35.692132338997907937	1	0	1245.0226669998301077	0	387	NaN	0	1	1	0	1	0
1	5	2	32	68200	4121	35.692178641678765416	0	1	969.729007999831083	0	NaN	NaN	0	1	1	0	1	0
1	5	2	33	28160	371	35.692224935744889081	0	1	1212.7145179997569358	0	NaN	NaN	0	1	1	0	1	0
1	5	2	34	51454	9606	35.69227122887969017	1	1	677.48787400023502414	0	23	NaN	1	1	0	1	2	0
1	5	2	35	29150	4771	35.692317523527890444	0	1	1002.5674409998828196	0	NaN	NaN	0	1	1	0	1	0
1	5	2	36	3926	1156	35.69236382155213505	0	1	1139.6423929995762592	0	NaN	NaN	0	1	1	0	1	0
1	5	2	37	60599	6447	35.692410111660137773	0	1	1664.3945139999232197	0	NaN	NaN	0	1	1	0	1	0
1	5	2	38	17620	7509	35.692456406308338046	1	1	1704.9889380000422534	0	559	NaN	0	0	0	1	2	0
1	5	2	39	3650	3683	35.692502693855203688	1	0	1450.2421010001853574	0	930	NaN	0	1	1	0	1	0
1	5	2	40	50851	3395	35.692595191532745957	1	1	1134.6160930002042733	0	294	468	0	0	0	1	2	0
1	5	2	41	2348	1858	35.692641480593010783	0	1	1146.7089130001113517	0	NaN	NaN	0	1	1	0	1	0
1	5	2	42	67744	9616	35.692687773029319942	0	1	1303.0613280002398824	0	NaN	NaN	0	1	1	0	1	0
1	5	2	43	40934	9845	35.692734075943008065	1	0	1403.7233310000374331	0	2986	NaN	0	1	1	0	1	0
1	5	2	44	11063	1790	35.69278036872856319	0	1	984.33401400006914628	0	NaN	NaN	0	1	1	0	1	0
1	5	2	45	69215	953	35.692826666287146509	1	1	1155.2748999997675128	0	182	NaN	0	0	0	1	2	0
1	5	2	46	30027	8710	35.692872956511564553	0	1	1369.2584979999082861	0	NaN	NaN	0	1	1	0	1	0
1	5	2	47	8961	6689	35.692919247318059206	0	0	1808.2882270000482094	0	NaN	NaN	0	0	0	1	2	0
1	5	2	48	54179	1772	35.692965539521537721	0	1	809.78843499997310573	0	NaN	NaN	0	1	1	0	1	0
1	5	2	49	51811	6594	35.693011839874088764	0	1	1301.6210710002269479	0	NaN	NaN	0	1	1	0	1	0
1	5	2	50	46262	5301	35.693058133474551141	1	1	947.96521700027369661	0	158	NaN	0	0	0	1	2	0
1	5	2	51	35878	5617	35.693104430451057851	0	1	821.91672699991613626	0	NaN	NaN	0	1	1	0	1	0
1	5	2	52	70766	5292	35.693150723935104907	0	1	1379.384125999877142	0	NaN	NaN	0	1	1	0	1	0
1	5	2	53	19225	4548	35.693197011132724583	0	1	1036.8995730000278854	0	NaN	NaN	0	1	1	0	1	0
1	5	2	54	66562	7358	35.693289606366306543	0	1	1115.9489880001274287	0	NaN	NaN	0	1	1	0	1	0
1	5	2	55	32140	2038	35.693335891468450427	1	1	663.15396000027249102	0	24	NaN	1	1	0	1	2	0
1	5	2	56	32631	5735	35.693382186000235379	0	0	1519.3356130002939608	0	NaN	NaN	0	0	0	1	2	0
1	5	2	57	67574	8823	35.693428479367867112	1	0	1161.4088259998425201	0	480	3115	0	1	1	0	1	0
1	5	2	58	29419	2734	35.693474778439849615	1	1	1225.6841999997050152	0	398	NaN	0	0	0	1	2	0
1	5	2	59	39303	2931	35.69352107378654182	0	0	2434.155183999791916	1	NaN	NaN	0	0	2	1	2	0
1	5	2	60	66848	7720	35.693567359587177634	1	0	1661.6079219998027838	0	378	NaN	0	1	1	0	1	0
1	5	2	61	64524	8209	35.693613658309914172	0	1	1165.8232569998290273	0	NaN	NaN	0	1	1	0	1	0
1	5	2	62	22349	2027	35.693659956217743456	0	0	1528.0006140001205495	0	NaN	NaN	0	0	0	1	2	0
1	5	3	1	43855	2719	35.695110407425090671	0	0	929.92740099998627556	0	NaN	NaN	0	0	0	1	2	0
1	5	3	2	35536	7278	35.695156597881577909	0	1	877.41367099988565315	0	NaN	NaN	0	1	1	0	1	0
1	5	3	3	11232	8953	35.695202894508838654	0	0	1427.5892800001201977	0	NaN	NaN	0	0	0	1	2	0
1	5	3	4	51610	4955	35.695249188342131674	0	0	903.64421200001743273	0	NaN	NaN	0	0	0	1	2	0
1	5	3	5	52244	9568	35.695295482175424695	0	1	744.57140599997728714	0	NaN	NaN	0	1	1	0	1	0
1	5	3	6	6522	64	35.695341774146072567	0	1	1271.2619939998148766	0	NaN	NaN	0	1	1	0	1	0
1	5	3	7	70952	8757	35.695388064021244645	0	0	1566.5552740001658094	0	NaN	NaN	0	0	0	1	2	0
1	5	3	8	64263	8458	35.695434366585686803	0	1	1187.9379499996503	0	NaN	NaN	0	1	1	0	1	0
1	5	3	9	46161	631	35.695480653084814548	1	1	1342.4958840000726923	0	187	NaN	0	0	0	1	2	0
1	5	3	10	34157	1977	35.695573241682723165	1	1	2633.1026040002143418	1	306	NaN	0	0	1	1	2	0
1	5	3	11	60693	5196	35.69561953900847584	1	1	1920.675024000047415	0	637	NaN	0	0	0	1	2	0
1	5	3	12	42942	1178	35.695665828650817275	1	1	1753.1286720000025525	0	736	NaN	0	0	0	1	2	0
1	5	3	13	38174	8133	35.695712130283936858	0	0	2080.8624650003366696	0	NaN	NaN	0	0	0	1	2	0
1	5	3	14	22598	9460	35.695758426911197603	0	1	1517.3780310001347971	0	NaN	NaN	0	1	1	0	1	0
1	5	3	15	55877	7461	35.695804716553539038	0	1	1748.9282429996819701	0	NaN	NaN	0	1	1	0	1	0
1	5	3	16	18839	5457	35.695851011900231242	0	1	778.99983199995403993	0	NaN	NaN	0	1	1	0	1	0
1	5	3	17	40346	3300	35.695897299330681562	1	1	723.57519200022579753	0	97	NaN	1	1	0	1	2	0
1	5	3	18	61684	4311	35.695943595725111663	0	1	773.58764100017651799	0	NaN	NaN	0	1	1	0	1	0
1	5	3	19	20747	1583	35.696036189212463796	0	1	1265.2940899997702218	0	NaN	NaN	0	1	1	0	1	0
1	5	3	20	29419	2734	35.696082475478760898	1	1	633.90191300004516961	0	23	422	1	1	0	1	2	0
1	5	3	21	2362	8206	35.696128776762634516	0	0	1656.8732520004232356	0	NaN	NaN	0	0	0	1	2	0
1	5	3	22	47031	6633	35.696175063028931618	0	1	1403.9367320001474582	0	NaN	NaN	0	1	1	0	1	0
1	5	3	23	43668	6942	35.696221357793547213	1	1	674.46623199975874741	0	124	283	1	1	0	1	2	0
1	5	3	24	16435	4235	35.69626765267457813	1	1	1642.256062999877031	0	248	NaN	0	0	0	1	2	0
1	5	3	25	35323	8110	35.696313861408270895	0	1	1122.343056000318029	0	NaN	NaN	0	1	1	0	1	0
1	5	3	26	33190	446	35.696360144764184952	1	1	821.68986600026983069	0	203	NaN	0	0	0	1	2	0
1	5	3	27	51454	9606	35.69640644290484488	1	1	888.64727600002879626	0	54	78	1	1	0	1	2	0
1	5	3	28	63114	9023	35.696452743024565279	1	1	2177.0850630000495585	0	166	466	0	0	0	1	2	0
1	5	3	29	17599	7886	35.696499025332741439	0	1	749.66505999964283546	0	NaN	NaN	0	1	1	0	1	0
1	5	3	30	14906	6186	35.696545321843586862	1	1	579.11403300022357143	0	104	199	1	1	0	1	2	0
1	5	3	31	33124	4898	35.696637909859418869	0	1	685.39485800010879757	0	NaN	NaN	0	1	1	0	1	0
1	5	3	32	19129	8865	35.696684209629893303	0	1	1341.4444250001906767	0	NaN	NaN	0	1	1	0	1	0
1	5	3	33	63070	9817	35.696730507304891944	0	1	847.73731799987217528	0	NaN	NaN	0	1	1	0	1	0
1	5	3	34	67063	9862	35.696776799042709172	1	1	877.33993400024701259	0	141	NaN	1	1	0	1	2	0
1	5	3	35	62847	2864	35.696823092992417514	0	1	703.43147199992017704	0	NaN	NaN	0	1	1	0	1	0
1	5	3	36	41269	4088	35.696869390201754868	0	1	1220.8118210000975523	0	NaN	NaN	0	1	1	0	1	0
1	5	3	37	33195	2473	35.696915679844096303	0	1	1004.2683460001171625	0	NaN	NaN	0	1	1	0	1	0
1	5	3	38	14258	3324	35.696961973211728036	0	1	850.21072500012451201	0	NaN	NaN	0	1	1	0	1	0
1	5	3	39	48866	9166	35.697008267161436379	1	1	1910.9416440001041337	0	203	NaN	0	0	0	1	2	0
1	5	3	40	48381	8532	35.697100858320482075	0	1	1548.369498999818461	0	NaN	NaN	0	1	1	0	1	0
1	5	3	41	40531	3200	35.697147146333009005	0	1	982.98910800031080726	0	NaN	NaN	0	1	1	0	1	0
1	5	3	42	29592	6201	35.697193445288576186	0	1	1277.3690950002674072	0	NaN	NaN	0	1	1	0	1	0
1	5	3	43	47745	1908	35.697239737142808735	0	1	904.35721199992258335	0	NaN	NaN	0	1	1	0	1	0
1	5	3	44	57028	5670	35.697286030044779181	1	1	1131.8874000003233959	0	2172	2474	0	0	0	1	2	0
1	5	3	45	31874	5898	35.697332327719777822	0	1	1403.3823149998170265	0	NaN	NaN	0	1	1	0	1	0
1	5	3	46	28281	4174	35.697378623182885349	1	1	2139.8379869997370406	0	286	NaN	0	0	0	1	2	0
1	5	3	47	40270	8248	35.697424915852025151	0	1	1134.9261339996701281	0	NaN	NaN	0	1	1	0	1	0
1	5	3	48	11788	1413	35.697471206891350448	0	1	1167.248230000041076	0	NaN	NaN	0	1	1	0	1	0
1	5	3	49	2754	9520	35.697517508058808744	0	1	1591.1249180003324	0	NaN	NaN	0	1	1	0	1	0
1	5	3	50	32996	9039	35.697563796536996961	0	1	933.49917000023197033	0	NaN	NaN	0	1	1	0	1	0
1	5	3	51	4997	5730	35.697610000730492175	1	1	1816.5613810001559614	0	3111	NaN	0	0	0	1	2	0
1	5	3	52	64671	8696	35.697702577337622643	0	1	2049.1933869998320006	0	NaN	NaN	0	1	1	0	1	0
1	5	3	53	52919	3065	35.697748878272250295	0	1	1891.1179570000058447	0	NaN	NaN	0	1	1	0	1	0
1	5	3	54	17117	1989	35.697795176063664258	0	1	1875.3773170001295512	0	NaN	NaN	0	1	1	0	1	0
1	5	3	55	69008	949	35.697841461282223463	0	0	1843.9837569999326661	0	NaN	NaN	0	0	0	1	2	0
1	5	3	56	514	7901	35.697887761518359184	0	1	1303.7413659999401716	0	NaN	NaN	0	1	1	0	1	0
1	5	3	57	72165	8306	35.697934047086164355	0	1	1923.304675000053976	0	NaN	NaN	0	1	1	0	1	0
1	5	3	58	59634	1396	35.69798034499399364	0	1	1567.9207010002755851	0	NaN	NaN	0	1	1	0	1	0
1	5	3	59	57445	2593	35.698026636498980224	1	1	778.56180199978552992	0	104	451	1	1	0	1	2	0
1	5	3	60	53034	7490	35.698072931496426463	0	0	1403.5406330003752373	0	NaN	NaN	0	0	0	1	2	0
1	5	3	61	22049	4153	35.698119230684824288	1	0	1203.5493390003466629	0	759	NaN	0	1	1	0	1	0
1	5	3	62	7355	3745	35.69816552649717778	0	1	1501.5053409997562994	0	NaN	NaN	0	1	1	0	1	0
1	5	3	63	7609	2239	35.69821181264705956	0	1	1449.386129000231449	0	NaN	NaN	0	1	1	0	1	0
1	5	4	1	43855	2719	35.699646454188041389	1	1	806.89666599982956541	0	62	NaN	1	1	0	1	2	0
1	5	4	2	29150	4771	35.699692757683806121	1	1	719.76516399990941864	0	91	NaN	1	1	0	1	2	0
1	5	4	3	36158	8598	35.699739035335369408	1	1	687.2700760000043374	0	99	NaN	1	1	0	1	2	0
1	5	4	4	48363	5504	35.699785348842851818	0	0	1357.6902609997887339	0	NaN	NaN	0	0	0	1	2	0
1	5	4	5	6985	4425	35.699831630801782012	0	1	1603.2415820000096573	0	NaN	NaN	0	1	1	0	1	0
1	5	4	6	35678	6985	35.699877938721328974	0	1	1262.3827850002271589	0	NaN	NaN	0	1	1	0	1	0
1	5	4	7	38719	8818	35.699924220913089812	1	0	1605.6781140000566666	0	551	NaN	0	1	1	0	1	0
1	5	4	8	47096	9034	35.699970528366975486	0	1	1291.735269000128028	0	NaN	NaN	0	1	1	0	1	0
1	5	4	9	54179	1772	35.700016811839304864	1	1	1864.4165340001563891	0	85	NaN	1	1	0	1	2	0
1	5	4	10	72405	4323	35.700109394849278033	0	1	1850.3287540002020251	0	NaN	NaN	0	1	1	0	1	0
1	5	4	11	19897	7636	35.700155693804845214	0	1	1427.2306989996650373	0	NaN	NaN	0	1	1	0	1	0
1	5	4	12	52244	9568	35.700201887520961463	1	1	812.34332000030917698	0	69	NaN	1	1	0	1	2	0
1	5	4	13	29150	4771	35.700248179724439979	1	1	576.78088400007254677	0	10	102	1	1	0	1	2	0
1	5	4	14	24416	5413	35.700294468901120126	0	0	1581.8037429999094456	0	NaN	NaN	0	0	0	1	2	0
1	5	4	15	42194	1646	35.700340773444622755	0	1	1249.2215110000870482	0	NaN	NaN	0	1	1	0	1	0
1	5	4	16	70955	5192	35.700387057731859386	1	1	761.25285999978586915	0	504	2903	0	0	0	1	2	0
1	5	4	17	524	9035	35.700433358899317682	0	1	1025.9608410001419543	0	NaN	NaN	0	1	1	0	1	0
1	5	4	18	28	6789	35.700479654828086495	0	1	1358.1312629999047203	0	NaN	NaN	0	1	1	0	1	0
1	5	4	19	40747	6859	35.700525945634581149	0	1	1871.1800080000102753	0	NaN	NaN	0	1	1	0	1	0
1	5	4	20	3916	7964	35.700572235858999193	1	1	2236.7440269999860902	0	340	NaN	0	0	0	1	2	0
1	5	4	21	67063	9862	35.700664824573323131	1	1	759.10798999984763213	0	49	191	1	1	0	1	2	0
1	5	4	22	14362	6842	35.700711123296059668	1	1	840.17599800017706002	0	190	NaN	1	1	0	1	2	0
1	5	4	23	22532	3281	35.700757409678772092	0	0	2110.9441940002398042	0	NaN	NaN	0	0	0	1	2	0
1	5	4	24	52528	719	35.700803709565661848	0	0	2107.8409639999335923	0	NaN	NaN	0	0	0	1	2	0
1	5	4	25	22588	280	35.700850004330277443	1	1	1145.3205739999248181	0	651	NaN	0	0	0	1	2	0
1	5	4	26	28589	3501	35.700896299793384969	0	1	1553.7477869997928792	0	NaN	NaN	0	1	1	0	1	0
1	5	4	27	13199	3717	35.700942587805911899	0	1	974.59586399963882286	0	NaN	NaN	0	1	1	0	1	0
1	5	4	28	18868	4009	35.70098888804204762	1	0	2343.5495619996800087	0	410	NaN	0	1	1	0	1	0
1	5	4	29	44108	598	35.701035182690247893	0	1	782.43886400014162064	0	NaN	NaN	0	1	1	0	1	0
1	5	4	30	6522	64	35.701081475825048983	1	1	818.81818300007580547	0	86	NaN	1	1	0	1	2	0
1	5	4	31	63514	4911	35.70117406512144953	0	1	972.42453100034254021	0	NaN	NaN	0	1	1	0	1	0
1	5	4	32	38678	9777	35.701220357674174011	0	0	2353.3672169996862067	1	NaN	NaN	0	0	1	1	2	0
1	5	4	33	33576	2934	35.701266645104624331	0	1	1080.1496059998498822	0	NaN	NaN	0	1	1	0	1	0
1	5	4	34	34971	2396	35.701312946388497949	0	1	1246.8833580001046357	0	NaN	NaN	0	1	1	0	1	0
1	5	4	35	52581	7023	35.701359232654795051	1	1	1845.8821120002539828	0	1442	1668	0	0	0	1	2	0
1	5	4	36	27514	3981	35.701405537314713001	0	1	1502.5476729997535585	0	NaN	NaN	0	1	1	0	1	0
1	5	4	37	10673	7135	35.70145172590855509	1	1	1417.7384989998245146	0	338	1973	0	0	0	1	2	0
1	5	4	38	57910	9759	35.701498022070154548	1	1	2242.0925520000309916	0	697	NaN	0	0	0	1	2	0
1	5	4	39	30558	5904	35.701544321025721729	0	1	860.95008299980690936	0	NaN	NaN	0	1	1	0	1	0
1	5	4	40	60363	6876	35.701636910205706954	0	1	1310.8584400006293436	0	NaN	NaN	0	1	1	0	1	0
1	5	4	41	104	9626	35.70168319798540324	0	1	1002.7868530005434877	0	NaN	NaN	0	1	1	0	1	0
1	5	4	42	40747	6859	35.701729494030587375	1	1	742.33656600063113729	0	22	NaN	1	1	0	1	2	0
1	5	4	43	34971	2396	35.701775790308602154	1	1	590.75408700027765008	0	8	NaN	1	1	0	1	2	0
1	5	4	44	35046	1033	35.701822085538879037	0	0	2533.3668789999137516	1	NaN	NaN	0	0	1	1	2	0
1	5	4	45	3650	3683	35.70186838018707931	1	1	1030.8841590003794408	0	130	1061	1	1	0	1	2	0
1	5	4	46	5054	7864	35.701914674835279584	0	1	1417.7027180003278772	0	NaN	NaN	0	1	1	0	1	0
1	5	4	47	66128	9937	35.701960969250649214	0	1	1046.7350220005755546	0	NaN	NaN	0	1	1	0	1	0
1	5	4	48	56868	788	35.702007263316772878	0	1	1009.1457389999050065	0	NaN	NaN	0	1	1	0	1	0
1	5	4	49	6283	4869	35.702053559478372335	0	1	1503.0496370000037132	0	NaN	NaN	0	1	1	0	1	0
1	5	4	50	8276	1911	35.702146144933067262	0	1	1073.8070019997394411	0	NaN	NaN	0	1	1	0	1	0
1	5	4	51	36357	1763	35.70219244237523526	0	1	908.93667499949515332	0	NaN	NaN	0	1	1	0	1	0
1	5	4	52	56103	4785	35.702238723519258201	0	1	1133.2245319999856292	0	NaN	NaN	0	1	1	0	1	0
1	5	4	53	6283	4869	35.702285027131438255	1	1	860.75231399991025683	0	3	NaN	1	1	0	1	2	0
1	5	4	54	64558	2801	35.702331320731900632	0	1	892.39134499985084403	0	NaN	NaN	0	1	1	0	1	0
1	5	4	55	54817	4057	35.702377608744427562	1	0	852.69068999969022116	0	404	NaN	0	1	1	0	1	0
1	5	4	56	35806	8172	35.702423912938684225	0	1	888.51082800010772189	0	NaN	NaN	0	1	2	0	1	0
1	5	4	57	35235	8947	35.702470204676501453	0	1	1320.9404290000748006	0	NaN	NaN	0	1	1	0	1	0
1	5	4	58	69131	952	35.702516490942798555	1	0	1039.8865170000135549	0	1304	NaN	0	1	1	0	1	0
1	5	4	59	68356	4004	35.702562795486301184	1	1	622.64409199997317046	0	190	350	1	1	0	1	2	0
1	5	4	60	53900	7931	35.702609080937691033	0	1	1704.5789900003001094	0	NaN	NaN	0	1	1	0	1	0
1	5	4	61	60212	2404	35.702655276283621788	0	1	1030.2457870002399432	0	NaN	NaN	0	1	1	0	1	0
1	5	4	62	32436	5711	35.702701571863144636	0	1	1338.8599469999462599	0	NaN	NaN	0	1	1	0	1	0
1	5	5	1	60363	6876	35.705137149197980762	1	1	929.58549000013590558	0	22	NaN	1	1	0	1	2	0
1	5	5	2	37873	2383	35.70518347795587033	1	1	1457.8835279999111663	1	1504	NaN	0	0	1	1	2	0
1	5	5	3	41437	8208	35.705229734419845045	1	0	1366.7115329999433015	0	1098	NaN	0	1	1	0	1	0
